Landscape,ForestCover,Point,Forest300,Dist,coffee300,Branch,BranchReplicate,TotalFruits,CBB,Sub_Fruto,Bean,BeanSize,BeanDamage,BeanDamage_Percentage,Adults,Brood,id
P27,29,30,25.42,25,72,T,T1,48,9,2,a,10,10,100,1,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,2,b,10,10,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,3,a,6,6,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,3,b,6,6,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,4,a,9,9,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,4,b,9,9,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,5,a,6,6,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,5,b,6,6,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,6,a,11,11,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,6,b,11,0,0,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,7,a,10,10,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,7,b,10,7,70,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,8,a,9,9,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,8,b,9,9,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,9,a,10,10,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T1,48,9,9,b,10,10,100,0,0,P27_30_T1
P27,29,30,25.42,25,72,T,T2,8,5,1,a,11,11,100,1,0,P27_30_T2
P27,29,30,25.42,25,72,T,T2,8,5,1,b,11,11,100,0,0,P27_30_T2
P27,29,30,25.42,25,72,T,T2,8,5,2,a,9,9,100,1,0,P27_30_T2
P27,29,30,25.42,25,72,T,T2,8,5,2,b,9,9,100,0,0,P27_30_T2
P27,29,30,25.42,25,72,T,T2,8,5,3,a,10,10,100,0,0,P27_30_T2
P27,29,30,25.42,25,72,T,T2,8,5,3,b,10,10,100,0,0,P27_30_T2
P27,29,30,25.42,25,72,T,T2,8,5,4,a,11,11,100,0,0,P27_30_T2
P27,29,30,25.42,25,72,T,T2,8,5,4,b,11,11,100,0,0,P27_30_T2
P27,29,30,25.42,25,72,T,T2,8,5,5,a,9,9,100,0,0,P27_30_T2
P27,29,30,25.42,25,72,T,T2,8,5,5,b,9,9,100,0,0,P27_30_T2
P27,29,30,25.42,25,72,T,T4,31,8,1,a,10,10,100,1,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,1,b,10,10,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,2,a,11,11,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,2,b,11,11,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,3,a,9,9,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,3,b,9,9,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,4,a,10,10,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,4,b,10,10,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,5,a,11,11,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,5,b,11,11,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,6,a,9,9,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,6,b,9,9,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,7,a,10,10,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,7,b,10,10,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,8,a,11,11,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T4,31,8,8,b,11,11,100,0,0,P27_30_T4
P27,29,30,25.42,25,72,T,T5,13,2,1,a,8,8,100,0,0,P27_30_T5
P27,29,30,25.42,25,72,T,T5,13,2,1,b,8,8,100,0,0,P27_30_T5
P27,29,30,25.42,25,72,T,T5,13,2,2,a,9,9,100,0,0,P27_30_T5
P27,29,30,25.42,25,72,T,T5,13,2,2,b,9,9,100,0,0,P27_30_T5
P27,29,30,25.42,25,72,T,T6,14,1,1,a,10,10,100,0,0,P27_30_T6
P27,29,30,25.42,25,72,T,T6,14,1,1,b,10,10,100,0,0,P27_30_T6
P27,29,30,25.42,25,72,T,T7,41,2,1,a,11,11,100,0,0,P27_30_T7
P27,29,30,25.42,25,72,T,T7,41,2,1,b,11,11,100,0,0,P27_30_T7
P27,29,30,25.42,25,72,T,T7,41,2,2,a,8,8,100,0,0,P27_30_T7
P27,29,30,25.42,25,72,T,T7,41,2,2,b,8,8,100,0,0,P27_30_T7
P27,29,30,25.42,25,72,T,T9,10,3,1,a,10,10,100,0,0,P27_30_T9
P27,29,30,25.42,25,72,T,T9,10,3,1,b,10,10,100,0,0,P27_30_T9
P27,29,30,25.42,25,72,T,T9,10,3,2,a,11,11,100,1,0,P27_30_T9
P27,29,30,25.42,25,72,T,T9,10,3,2,b,11,11,100,0,0,P27_30_T9
P27,29,30,25.42,25,72,T,T9,10,3,3,a,9,9,100,0,0,P27_30_T9
P27,29,30,25.42,25,72,T,T9,10,3,3,b,9,9,100,0,0,P27_30_T9
P27,29,30,25.42,25,72,T,T10,12,6,1,a,10,10,100,1,1,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,1,b,10,10,100,0,0,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,2,a,9,9,100,9,1,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,2,b,9,9,100,0,0,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,3,a,9,9,100,1,0,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,3,b,9,9,100,0,0,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,4,a,6,6,100,1,0,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,4,b,6,6,100,0,0,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,5,a,9,9,100,0,0,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,5,b,9,9,100,0,0,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,6,a,6,6,100,1,0,P27_30_T10
P27,29,30,25.42,25,72,T,T10,12,6,6,b,6,6,100,0,0,P27_30_T10
P27,29,30,25.42,25,72,C,C1,40,7,1,a,10,10,100,9,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,1,b,10,10,100,0,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,2,a,9,9,100,1,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,2,b,9,9,100,0,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,3,a,10,10,100,1,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,3,b,10,10,100,0,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,4,a,9,9,100,1,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,4,b,9,9,100,0,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,5,a,8,8,100,0,1,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,5,b,8,8,100,0,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,6,a,9,9,100,3,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,6,b,9,9,100,0,0,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,7,a,9,9,100,1,1,P27_30_C1
P27,29,30,25.42,25,72,C,C1,40,7,7,b,9,9,100,0,0,P27_30_C1
P27,29,30,25.42,25,72,C,C2,3,2,1,a,9,9,100,2,1,P27_30_C2
P27,29,30,25.42,25,72,C,C2,3,2,1,b,9,0,0,0,0,P27_30_C2
P27,29,30,25.42,25,72,C,C2,3,2,2,a,8,8,100,1,1,P27_30_C2
P27,29,30,25.42,25,72,C,C2,3,2,2,b,8,8,100,0,0,P27_30_C2
P27,29,30,25.42,25,72,C,C3,14,6,1,a,8,8,100,1,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,1,b,8,8,100,0,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,2,a,10,10,100,1,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,2,b,10,10,100,0,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,3,a,8,8,100,0,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,3,b,8,8,100,0,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,4,a,10,10,100,0,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,4,b,10,10,100,0,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,5,a,6,6,100,1,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,5,b,6,6,100,0,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,6,a,7,7,100,2,0,P27_30_C3
P27,29,30,25.42,25,72,C,C3,14,6,6,b,7,7,100,0,0,P27_30_C3
P27,29,30,25.42,25,72,C,C4,15,1,1,a,9,9,100,0,0,P27_30_C4
P27,29,30,25.42,25,72,C,C4,15,1,1,b,9,9,100,0,0,P27_30_C4
P27,29,30,25.42,25,72,C,C7,31,6,1,a,9,9,100,1,0,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,1,b,9,0,0,0,0,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,2,a,9,3,33.33333333,1,0,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,2,b,9,0,0,0,0,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,3,a,9,9,100,0,0,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,3,b,9,0,0,0,0,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,4,a,11,9,81.81818182,0,1,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,4,b,11,0,0,0,0,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,5,a,9,9,100,4,1,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,5,b,9,0,0,0,0,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,6,a,9,9,100,0,0,P27_30_C7
P27,29,30,25.42,25,72,C,C7,31,6,6,b,9,9,100,0,0,P27_30_C7
P27,29,30,25.42,25,72,C,C8,15,1,1,a,9,9,100,0,1,P27_30_C8
P27,29,30,25.42,25,72,C,C8,15,1,1,b,9,0,0,0,0,P27_30_C8
P27,29,30,25.42,25,72,C,C9,31,4,1,a,10,6,60,1,0,P27_30_C9
P27,29,30,25.42,25,72,C,C9,31,4,1,b,10,0,0,0,0,P27_30_C9
P27,29,30,25.42,25,72,C,C9,31,4,2,a,10,10,100,1,1,P27_30_C9
P27,29,30,25.42,25,72,C,C9,31,4,2,b,10,0,0,0,0,P27_30_C9
P27,29,30,25.42,25,72,C,C9,31,4,3,a,7,7,100,0,0,P27_30_C9
P27,29,30,25.42,25,72,C,C9,31,4,3,b,7,0,0,0,0,P27_30_C9
P27,29,30,25.42,25,72,C,C9,31,4,4,a,9,0,0,0,0,P27_30_C9
P27,29,30,25.42,25,72,C,C9,31,4,4,b,9,9,100,1,0,P27_30_C9
P27,29,30,25.42,25,72,C,C10,8,3,1,a,10,10,100,1,1,P27_30_C10
P27,29,30,25.42,25,72,C,C10,8,3,1,b,10,10,100,0,0,P27_30_C10
P27,29,30,25.42,25,72,C,C10,8,3,2,a,9,9,100,0,0,P27_30_C10
P27,29,30,25.42,25,72,C,C10,8,3,2,b,9,9,100,0,0,P27_30_C10
P27,29,30,25.42,25,72,C,C10,8,3,3,a,7,7,100,0,0,P27_30_C10
P27,29,30,25.42,25,72,C,C10,8,3,3,b,NA,NA,NA,NA,NA,P27_30_C10
P28,28,10,12.61,32.16,52.69,T,T8,31,1,1,a,10,5,50,1,1,P28_10_T8
P28,28,10,12.61,32.16,52.69,T,T8,31,1,1,b,10,0,0,0,0,P28_10_T8
P28,28,10,12.61,32.16,52.69,T,T9,68,1,1,a,10,3,30,1,0,P28_10_T9
P28,28,10,12.61,32.16,52.69,T,T9,68,1,1,b,10,0,0,0,0,P28_10_T9
P28,28,10,12.61,32.16,52.69,C,C1,36,1,1,a,9,6,66.66666667,1,0,P28_10_C1
P28,28,10,12.61,32.16,52.69,C,C1,36,1,1,b,9,0,0,0,0,P28_10_C1
P28,28,10,12.61,32.16,52.69,C,C9,42,1,1,a,9,4,44.44444444,1,1,P28_10_C9
P28,28,10,12.61,32.16,52.69,C,C9,42,1,1,b,9,6,66.66666667,0,0,P28_10_C9
P28,28,10,12.61,32.16,52.69,C,C10,80,1,1,a,10,3,30,1,0,P28_10_C10
P28,28,10,12.61,32.16,52.69,C,C10,80,1,1,b,10,0,0,0,0,P28_10_C10
P28,28,30,29.13,21.21,38.07,T,T4,67,1,1,a,10,2,20,1,0,P28_30_T4
P28,28,30,29.13,21.21,38.07,T,T4,67,1,1,b,10,0,0,0,0,P28_30_T4
P28,28,30,29.13,21.21,38.07,T,T5,33,1,1,a,10,10,100,2,1,P28_30_T5
P28,28,30,29.13,21.21,38.07,T,T5,33,1,1,b,10,3,30,0,0,P28_30_T5
P28,28,30,29.13,21.21,38.07,T,T7,24,1,1,a,10,10,100,0,0,P28_30_T7
P28,28,30,29.13,21.21,38.07,T,T7,24,1,1,b,10,10,100,0,0,P28_30_T7
P28,28,30,29.13,21.21,38.07,T,T8,35,3,1,a,12,0,0,1,0,P28_30_T8
P28,28,30,29.13,21.21,38.07,T,T8,35,3,1,b,12,0,0,0,0,P28_30_T8
P28,28,30,29.13,21.21,38.07,T,T8,35,3,2,a,11,11,100,3,1,P28_30_T8
P28,28,30,29.13,21.21,38.07,T,T8,35,3,2,b,11,11,100,0,0,P28_30_T8
P28,28,30,29.13,21.21,38.07,T,T8,35,3,3,a,11,2,18.18181818,0,0,P28_30_T8
P28,28,30,29.13,21.21,38.07,T,T8,35,3,3,b,11,0,0,0,0,P28_30_T8
P28,28,30,29.13,21.21,38.07,T,T10,21,3,1,a,11,9,81.81818182,0,1,P28_30_T10
P28,28,30,29.13,21.21,38.07,T,T10,21,3,1,b,11,0,0,0,0,P28_30_T10
P28,28,30,29.13,21.21,38.07,T,T10,21,3,2,a,9,2,22.22222222,1,0,P28_30_T10
P28,28,30,29.13,21.21,38.07,T,T10,21,3,2,b,9,0,0,0,0,P28_30_T10
P28,28,30,29.13,21.21,38.07,T,T10,21,3,3,a,9,3,33.33333333,0,0,P28_30_T10
P28,28,30,29.13,21.21,38.07,T,T10,21,3,3,b,9,0,0,0,0,P28_30_T10
P28,28,30,29.13,21.21,38.07,C,C1,12,1,1,a,8,6,75,1,0,P28_30_C1
P28,28,30,29.13,21.21,38.07,C,C1,12,1,1,b,NA,NA,NA,NA,NA,P28_30_C1
P28,28,30,29.13,21.21,38.07,C,C2,36,1,1,a,10,3,30,1,0,P28_30_C2
P28,28,30,29.13,21.21,38.07,C,C2,36,1,1,b,10,0,0,0,0,P28_30_C2
P28,28,30,29.13,21.21,38.07,C,C3,26,1,1,a,10,3,30,1,1,P28_30_C3
P28,28,30,29.13,21.21,38.07,C,C3,26,1,1,b,10,0,0,0,0,P28_30_C3
P28,28,30,29.13,21.21,38.07,C,C4,42,1,1,a,10,2,20,0,0,P28_30_C4
P28,28,30,29.13,21.21,38.07,C,C4,42,1,1,b,10,0,0,0,0,P28_30_C4
P28,28,30,29.13,21.21,38.07,C,C5,23,1,1,a,11,4,36.36363636,1,0,P28_30_C5
P28,28,30,29.13,21.21,38.07,C,C5,23,1,1,b,11,0,0,0,0,P28_30_C5
P28,28,30,29.13,21.21,38.07,C,C6,25,1,1,a,11,3,27.27272727,0,0,P28_30_C6
P28,28,30,29.13,21.21,38.07,C,C6,25,1,1,b,11,0,0,0,0,P28_30_C6
P28,28,60,55.88,41.23,41.18,T,T5,18,2,1,a,10,10,100,0,0,P28_60_T5
P28,28,60,55.88,41.23,41.18,T,T5,18,2,1,b,10,10,100,0,0,P28_60_T5
P28,28,60,55.88,41.23,41.18,T,T5,18,2,2,a,9,9,100,0,0,P28_60_T5
P28,28,60,55.88,41.23,41.18,T,T5,18,2,2,b,9,9,100,0,0,P28_60_T5
P28,28,60,55.88,41.23,41.18,C,C9,42,1,1,a,12,3,25,1,0,P28_60_C9
P28,28,60,55.88,41.23,41.18,C,C9,42,1,1,b,12,0,0,0,0,P28_60_C9
P26,19.79,10,0,26.93,50.93,T,T1,21,2,1,a,8,1,12.5,1,0,P26_10_T1
P26,19.79,10,0,26.93,50.93,T,T1,21,2,1,b,8,0,0,0,0,P26_10_T1
P26,19.79,10,0,26.93,50.93,T,T3,42,1,1,a,12,1,8.333333333,1,0,P26_10_T3
P26,19.79,10,0,26.93,50.93,T,T3,42,1,1,b,12,0,0,0,0,P26_10_T3
P26,19.79,10,0,26.93,50.93,T,T4,26,7,1,a,10,8,80,0,1,P26_10_T4
P26,19.79,10,0,26.93,50.93,T,T4,26,7,1,b,10,0,0,0,0,P26_10_T4
P26,19.79,10,0,26.93,50.93,T,T4,26,7,2,a,10,10,100,5,1,P26_10_T4
P26,19.79,10,0,26.93,50.93,T,T4,26,7,2,b,10,3,30,0,0,P26_10_T4
P26,19.79,10,0,26.93,50.93,T,T4,26,7,3,a,11,3,27.27272727,1,0,P26_10_T4
P26,19.79,10,0,26.93,50.93,T,T4,26,7,3,b,11,0,0,0,0,P26_10_T4
P26,19.79,10,0,26.93,50.93,T,T4,26,7,4,a,9,9,100,1,1,P26_10_T4
P26,19.79,10,0,26.93,50.93,T,T4,26,7,4,b,9,4,44.44444444,0,0,P26_10_T4
P26,19.79,10,0,26.93,50.93,T,T5,47,9,1,a,9,7,77.77777778,1,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T5,47,9,1,b,9,0,0,0,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T5,47,9,2,a,7,7,100,1,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T5,47,9,2,b,7,7,100,0,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T5,47,9,3,a,9,9,100,0,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T5,47,9,3,b,9,9,100,0,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T5,47,9,4,a,7,4,57.14285714,0,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T5,47,9,4,b,7,0,0,0,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T5,47,9,5,a,6,6,100,1,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T5,47,9,5,b,6,0,0,0,0,P26_10_T5
P26,19.79,10,0,26.93,50.93,T,T7,4,1,1,a,6,6,100,0,0,P26_10_T7
P26,19.79,10,0,26.93,50.93,T,T7,4,1,1,b,6,6,100,0,0,P26_10_T7
P26,19.79,10,0,26.93,50.93,T,T8,59,15,1,a,10,10,100,0,1,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,1,b,10,3,30,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,2,a,10,7,70,1,1,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,2,b,10,0,0,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,3,a,11,6,54.54545455,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,3,b,10,10,100,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,4,a,10,0,0,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,4,b,10,0,0,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,5,a,11,3,27.27272727,1,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,5,b,11,0,0,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,6,a,9,9,100,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,6,b,9,0,0,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,7,a,12,0,0,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T8,59,15,7,b,12,0,0,0,0,P26_10_T8
P26,19.79,10,0,26.93,50.93,T,T9,12,3,1,a,9,9,100,0,0,P26_10_T9
P26,19.79,10,0,26.93,50.93,T,T9,12,3,1,b,9,9,100,0,0,P26_10_T9
P26,19.79,10,0,26.93,50.93,T,T9,12,3,2,a,6,6,100,0,0,P26_10_T9
P26,19.79,10,0,26.93,50.93,T,T9,12,3,2,b,NA,NA,NA,NA,NA,P26_10_T9
P26,19.79,10,0,26.93,50.93,T,T10,36,1,1,a,11,2,18.18181818,1,0,P26_10_T10
P26,19.79,10,0,26.93,50.93,T,T10,36,1,1,b,11,0,0,0,0,P26_10_T10
P26,19.79,10,0,26.93,50.93,C,C5,53,10,1,a,9,9,100,6,1,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C5,53,10,1,b,9,9,100,0,0,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C5,53,10,2,a,10,7,70,0,0,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C5,53,10,2,b,10,0,0,0,0,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C5,53,10,3,a,10,4,40,1,0,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C5,53,10,3,b,10,0,0,0,0,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C5,53,10,4,a,10,5,50,0,1,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C5,53,10,4,b,10,0,0,0,0,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C5,53,10,5,a,10,8,80,2,1,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C5,53,10,5,b,10,0,0,0,0,P26_10_C5
P26,19.79,10,0,26.93,50.93,C,C7,6,2,1,a,11,11,100,1,1,P26_10_C7
P26,19.79,10,0,26.93,50.93,C,C7,6,2,1,b,10,2,20,0,0,P26_10_C7
P26,19.79,10,0,26.93,50.93,C,C8,40,17,1,a,10,4,40,0,1,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,1,b,10,2,20,0,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,2,a,9,2,22.22222222,1,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,2,b,9,0,0,0,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,3,a,11,6,54.54545455,4,1,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,3,b,11,0,0,0,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,4,a,11,11,100,7,1,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,4,b,11,3,27.27272727,4,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,5,a,10,10,100,0,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,5,b,10,0,0,0,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,6,a,10,10,100,1,1,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,6,b,NA,NA,NA,NA,NA,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,7,a,9,3,33.33333333,1,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,7,b,9,0,0,0,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,8,a,10,6,60,1,1,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C8,40,17,8,b,10,0,0,0,0,P26_10_C8
P26,19.79,10,0,26.93,50.93,C,C9,44,1,1,a,7,6,85.71428571,1,1,P26_10_C9
P26,19.79,10,0,26.93,50.93,C,C9,44,1,1,b,NA,NA,NA,NA,NA,P26_10_C9
P26,19.79,60,46.35,39.05,30.54,T,T2,115,1,1,a,9,7,77.77777778,0,1,P26_60_T2
P26,19.79,60,46.35,39.05,30.54,T,T2,115,1,1,b,9,0,0,0,0,P26_60_T2
P26,19.79,60,46.35,39.05,30.54,T,T3,37,1,1,a,7,7,100,0,0,P26_60_T3
P26,19.79,60,46.35,39.05,30.54,T,T3,37,1,1,b,7,7,100,0,0,P26_60_T3
P26,19.79,60,46.35,39.05,30.54,T,T7,34,1,1,a,8,8,100,1,1,P26_60_T7
P26,19.79,60,46.35,39.05,30.54,T,T7,34,1,1,b,8,0,0,0,0,P26_60_T7
P26,19.79,60,46.35,39.05,30.54,T,T8,46,1,1,a,9,6,66.66666667,1,0,P26_60_T8
P26,19.79,60,46.35,39.05,30.54,T,T8,46,1,1,b,9,0,0,0,0,P26_60_T8
P26,19.79,60,46.35,39.05,30.54,C,C2,40,1,1,a,9,4,44.44444444,1,0,P26_60_C2
P26,19.79,60,46.35,39.05,30.54,C,C2,40,1,1,b,9,0,0,0,0,P26_60_C2
P30,23.19,10,11.64,36.06,49.73,T,T1,24,2,1,a,8,8,100,0,0,P30_10_T1
P30,23.19,10,11.64,36.06,49.73,T,T1,24,2,1,b,8,8,100,0,0,P30_10_T1
P30,23.19,10,11.64,36.06,49.73,T,T1,24,2,2,a,9,9,100,0,0,P30_10_T1
P30,23.19,10,11.64,36.06,49.73,T,T1,24,2,2,b,9,9,100,0,0,P30_10_T1
P30,23.19,10,11.64,36.06,49.73,T,T2,32,2,1,a,12,9,75,13,1,P30_10_T2
P30,23.19,10,11.64,36.06,49.73,T,T2,32,2,1,b,12,0,0,0,0,P30_10_T2
P30,23.19,10,11.64,36.06,49.73,T,T2,32,2,2,a,9,7,77.77777778,0,1,P30_10_T2
P30,23.19,10,11.64,36.06,49.73,T,T2,32,2,2,b,9,0,0,0,0,P30_10_T2
P30,23.19,10,11.64,36.06,49.73,T,T3,24,1,1,a,10,10,100,1,1,P30_10_T3
P30,23.19,10,11.64,36.06,49.73,T,T3,24,1,1,b,10,0,0,0,0,P30_10_T3
P30,23.19,10,11.64,36.06,49.73,T,T4,46,4,1,a,10,3,30,1,0,P30_10_T4
P30,23.19,10,11.64,36.06,49.73,T,T4,46,4,1,b,10,0,0,0,0,P30_10_T4
P30,23.19,10,11.64,36.06,49.73,T,T4,46,4,2,a,10,0,0,0,0,P30_10_T4
P30,23.19,10,11.64,36.06,49.73,T,T4,46,4,2,b,10,0,0,0,0,P30_10_T4
P30,23.19,10,11.64,36.06,49.73,T,T4,46,4,3,a,9,7,77.77777778,1,1,P30_10_T4
P30,23.19,10,11.64,36.06,49.73,T,T4,46,4,3,b,9,0,0,0,0,P30_10_T4
P30,23.19,10,11.64,36.06,49.73,T,T4,46,4,4,a,9,4,44.44444444,1,0,P30_10_T4
P30,23.19,10,11.64,36.06,49.73,T,T4,46,4,4,b,9,0,0,0,0,P30_10_T4
P30,23.19,10,11.64,36.06,49.73,T,T6,39,1,1,a,9,4,44.44444444,1,1,P30_10_T6
P30,23.19,10,11.64,36.06,49.73,T,T6,39,1,1,b,9,0,0,0,0,P30_10_T6
P30,23.19,10,11.64,36.06,49.73,T,T8,34,3,1,a,11,6,54.54545455,1,1,P30_10_T8
P30,23.19,10,11.64,36.06,49.73,T,T8,34,3,1,b,11,0,0,0,0,P30_10_T8
P30,23.19,10,11.64,36.06,49.73,T,T8,34,3,2,a,9,6,66.66666667,1,1,P30_10_T8
